id_venta,fecha_pedido,fecha_envio,nombre_cliente,apellido_cliente,correo_cliente,telefono_cliente,nacionalidad_cliente,vendedor,producto,cantidad,monto,impuesto,tipo_tarjeta,no_tarjeta
29,2024-03-21,2024-11-21,Celisse,Vickarman,cvickarmans@bloomberg.com,7192349411,United States,71-5393627,Flour Pastry Super Fine,8,4123,0.971,mastercard,5108756757521155
30,2024-05-26,2024-11-24,Chev,Clipson,cclipsont@sphinn.com,9522259330,United States,36-7630517,Huck White Towels,2,6885,0.917,mastercard,5048370920960994
31,2024-05-07,2024-09-23,Margalo,Findlow,mfindlowu@vimeo.com,5193337976,Dominican Republic,44-3478985,Oil - Grapeseed Oil,10,10922,0.318,mastercard,5108755122392706
32,2024-03-21,2024-06-20,Frasco,McBratney,fmcbratneyv@icq.com,5822959495,Colombia,97-6655926,"Loaf Pan - 2 Lb, Foil",3,9318,0.771,mastercard,5108754937822304
33,2024-04-19,2024-10-08,Ricki,Bavister,rbavisterw@stanford.edu,8324152149,United States,90-3827618,Salt - Table,1,8441,0.435,mastercard,5108758301654904
34,2024-08-14,2024-03-11,Maybelle,Adriaan,madriaanx@cafepress.com,2061916819,United States,99-3140169,Gatorade - Fruit Punch,6,12606,0.199,mastercard,5108756071179987
35,2024-09-02,2024-07-21,Roz,Janic,rjanicy@devhub.com,3526679514,United States,50-3148448,"Wine - Bourgogne 2002, La",5,5749,0.002,mastercard,5108755245596548
36,2024-03-27,2024-10-16,Crissie,Moehle,cmoehlez@newyorker.com,9164747293,United States,40-5159364,Island Oasis - Mango Daiquiri,6,4510,0.299,mastercard,5048378713656695
37,2024-08-17,2024-11-30,Tannie,Tzuker,ttzuker10@biglobe.ne.jp,2108937833,Mexico,99-4094901,"Wine - White, Riesling, Semi - Dry",6,9384,0.731,mastercard,5108753394918696
38,2024-04-27,2023-12-18,Brook,Mayling,bmayling11@t-online.de,2107790376,United States,89-4372466,Corn Syrup,6,13545,0.849,mastercard,5108758357144230
39,2024-08-15,2024-08-02,Christabel,Seeks,cseeks12@biblegateway.com,2171922211,United States,90-6094406,Wine - Chianti Classico Riserva,10,11712,0.524,mastercard,5108757735378221
40,2024-10-21,2024-05-26,Anitra,Ranscomb,aranscomb13@google.com.au,9479985113,Italy,36-8995736,Mix Pina Colada,6,11718,0.878,mastercard,5108754323648909
41,2024-05-19,2024-02-22,Torrey,Le Hucquet,tlehucquet14@bloomberg.com,2625770463,United States,24-1068083,Momiji Oroshi Chili Sauce,2,6584,0.72,mastercard,5108750629266834
42,2024-08-01,2024-07-02,Morgen,Ackred,mackred15@wikipedia.org,2026618218,United States,34-2320398,Ocean Spray - Ruby Red,4,11025,0.339,mastercard,5048373684313558
43,2024-01-29,2024-06-14,Zabrina,Eastby,zeastby16@nhs.uk,5437036597,Colombia,44-6549641,Tea Peppermint,2,12812,0.38,mastercard,5108759761147074
44,2024-05-17,2024-10-13,Armin,Grimbaldeston,agrimbaldeston17@vistaprint.com,2344890616,Colombia,33-4532106,Appetizer - Chicken Satay,4,10239,0.372,mastercard,5108754740250826
45,2024-04-04,2024-09-16,Sauncho,Summerskill,ssummerskill18@slideshare.net,7527609893,Mexico,99-8664666,Egg Patty Fried,4,10009,0.994,mastercard,5108759780996337
46,2024-05-04,2024-04-28,Lilia,Swindell,lswindell19@techcrunch.com,2124712745,Colombia,33-9247082,Blackberries,8,13098,0.973,mastercard,5048372082345972
47,2024-06-14,2024-04-19,Ingeberg,Dupre,idupre1a@howstuffworks.com,4368734982,Colombia,79-7972239,Table Cloth 120 Round White,4,6961,0.961,mastercard,5108752738211875
48,2024-07-29,2023-12-27,Rosalind,Coolson,rcoolson1b@dell.com,8017269424,United States,19-7854964,Muffin Batt - Carrot Spice,7,8319,0.923,mastercard,5048379131477540
49,2024-05-08,2024-03-14,Jessey,Brideaux,jbrideaux1c@angelfire.com,5395368452,Mexico,86-2640869,"Rice Pilaf, Dry,package",4,11026,0.677,mastercard,5108752558949232
50,2024-10-28,2024-07-12,Erastus,Phipard-Shears,ephipardshears1d@homestead.com,3187118954,United States,97-1407392,Pate Pans Yellow,6,5620,0.826,mastercard,5108752247466770
51,2024-10-16,2024-11-30,Tobye,Hunnawill,thunnawill1e@joomla.org,4133324456,United States,43-8666961,Potatoes - Yukon Gold 5 Oz,10,13933,0.768,mastercard,5048371571200078
52,2024-11-19,2024-08-03,Izak,Laurenty,ilaurenty1f@edublogs.org,4454054764,Mexico,99-3140169,Wine - Chateau Aqueria Tavel,7,3994,0.317,mastercard,5108756141449857
53,2024-08-16,2023-12-07,Boycey,Cumberlidge,bcumberlidge1g@ed.gov,5167592887,United States,64-9432037,Parsley - Dried,7,10092,0.518,mastercard,5048377182539556
54,2024-04-25,2024-04-29,Ban,Parken,bparken1h@gizmodo.com,9323505632,Mexico,78-9151673,"Cup - 6oz, Foam",6,13440,0.659,mastercard,5108751115763086
55,2024-09-22,2024-02-05,John,Shafto,jshafto1i@hhs.gov,6723420881,Colombia,58-3345781,Sprouts - Bean,6,7117,0.424,mastercard,5108759819848277
56,2024-09-23,2024-01-05,Royal,McCullock,rmccullock1j@ehow.com,6079244739,Colombia,97-1323311,Truffle Paste,10,8758,0.172,mastercard,5048378338103578
57,2024-07-23,2024-08-14,Rosmunda,Viles,rviles1k@ebay.co.uk,5332275187,Colombia,22-5211774,Scallops - U - 10,4,11703,0.289,mastercard,5048379155320816
58,2024-03-01,2024-02-26,Dionisio,Whiteman,dwhiteman1l@liveinternet.ru,3187624023,United States,04-1781862,Tea - Black Currant,3,6357,0.126,mastercard,5048375016286113
59,2024-01-28,2023-12-04,Glynnis,Arenson,garenson1m@mayoclinic.com,6174158098,United States,32-7274154,Wanton Wrap,7,6530,0.38,mastercard,5108751676745027
60,2024-08-25,2024-08-17,Katha,Minmagh,kminmagh1n@mac.com,2092755913,Mexico,22-5897994,"Veal - Inside, Choice",3,4797,0.251,mastercard,5048374072358833
61,2024-10-23,2024-11-05,Haskell,Blazhevich,hblazhevich1o@blogs.com,4049489641,United States,22-5211774,Wine La Vielle Ferme Cote Du,10,5059,0.236,mastercard,5108751878124252
62,2024-04-26,2024-11-14,Kristos,Ware,kware1p@vkontakte.ru,5248821190,Colombia,81-2555816,Onions - Spanish,6,14077,0.89,mastercard,5108759936290387
63,2024-01-30,2024-09-05,Wilhelmine,Dunstone,wdunstone1q@auda.org.au,3039978290,United States,81-2555816,"Pasta - Penne Primavera, Single",4,5847,0.193,mastercard,5048374646907453
64,2024-01-01,2024-02-29,Mohammed,Blanch,mblanch1r@hatena.ne.jp,3055919143,United States,13-3806571,Nantucket - Orange Mango Cktl,4,7230,0.905,mastercard,5108752420019966
65,2024-10-14,2024-06-07,Jeffie,Champkins,jchampkins1s@friendfeed.com,2771337189,Mexico,22-5897994,Munchies Honey Sweet Trail Mix,5,10660,0.005,mastercard,5108759137756590
66,2024-06-02,2023-12-25,Arni,Mumbeson,amumbeson1t@creativecommons.org,6987512567,Mexico,21-8439190,Potatoes - Mini Red,8,12123,0.652,mastercard,5048377726113124
67,2024-11-13,2024-05-22,Vidovik,Batcheldor,vbatcheldor1u@vimeo.com,6123981536,United States,36-5333346,Wine - Kwv Chenin Blanc South,10,8648,0.192,mastercard,5108750848435905
68,2024-10-16,2024-04-03,Ermin,Uc,euc1v@booking.com,5691943389,Colombia,97-2136523,Milk - Condensed,2,5358,0.778,mastercard,5108757864549154
69,2024-09-25,2024-08-29,Ernie,Geldeard,egeldeard1w@epa.gov,1991588851,Mexico,73-1937833,"Liqueur Banana, Ramazzotti",5,11290,0.988,mastercard,5048379064328801
70,2024-03-17,2024-07-02,Demetris,January,djanuary1x@epa.gov,7557124194,Colombia,64-9432037,Veal - Knuckle,4,4249,0.474,mastercard,5048375594927336
71,2024-07-08,2024-03-19,Dionis,Von Salzberg,dvonsalzberg1y@imgur.com,7616749864,Colombia,04-2721911,"Liqueur Banana, Ramazzotti",6,4939,0.281,mastercard,5048379418702628
72,2024-01-13,2024-02-24,Edwin,Dies,edies1z@smugmug.com,8283759674,United States,77-1986918,"Soda Water - Club Soda, 355 Ml",1,10187,0.789,mastercard,5048377611327904
73,2024-02-21,2024-08-15,Jinny,Ferretti,jferretti20@liveinternet.ru,2003073922,Colombia,32-1677298,"Soup - Cream Of Broccoli, Dry",10,11394,0.791,mastercard,5048370387323512
74,2024-02-26,2024-04-27,Theodoric,Zincke,tzincke21@1und1.de,8873856919,Mexico,12-1816115,"Octopus - Baby, Cleaned",6,6207,0.76,mastercard,5108753009617147
75,2024-11-16,2024-05-29,Joella,Calver,jcalver22@unesco.org,9235401057,Colombia,22-5211774,Turkey Tenderloin Frozen,8,9005,0.664,mastercard,5108758601607305
76,2024-05-03,2024-01-21,Happy,Constantinou,hconstantinou23@seesaa.net,9136589506,United States,35-6126375,Jack Daniels,8,6592,0.9,mastercard,5048376093296223
77,2024-04-04,2024-05-11,Diane,Illem,dillem24@thetimes.co.uk,8449702630,Italy,93-3232477,Wine - Pinot Noir Pond Haddock,5,5807,0.353,mastercard,5048373027252737
78,2024-08-07,2024-07-15,Raven,Shorbrook,rshorbrook25@freewebs.com,9496402292,Colombia,24-8238298,Mudslide,1,12729,0.355,mastercard,5108750787137793
79,2024-03-25,2024-10-13,Dedie,Melbury,dmelbury26@rambler.ru,9066692437,Dominican Republic,24-8238298,Clams - Bay,1,14159,0.462,mastercard,5048375675720527
80,2024-01-28,2024-04-21,Rutter,Redemile,rredemile27@networksolutions.com,2829794507,Dominican Republic,22-5897994,Cheese - Pied De Vents,10,10378,0.593,mastercard,5048377213032860
81,2024-08-20,2024-01-09,Roderic,Haylett,rhaylett28@godaddy.com,6515547143,United States,93-6058074,"Gingerale - Schweppes, 355 Ml",6,3843,0.686,mastercard,5108755818499252
82,2024-02-27,2024-10-19,Nelson,Sterndale,nsterndale29@ebay.com,7992380985,Colombia,90-6094406,Flounder - Fresh,7,7597,0.833,mastercard,5048377247670917
83,2024-02-18,2024-05-09,Julius,Jonczyk,jjonczyk2a@sbwire.com,5677828799,Mexico,86-7566129,Lemon Tarts,7,13440,0.45,mastercard,5108755650659617
84,2024-04-26,2024-05-02,Chelsae,Rameau,crameau2b@wp.com,4075229125,Mexico,21-8439190,Salmon Atl.whole 8 - 10 Lb,9,3449,0.852,mastercard,5108754196896676
85,2024-01-06,2024-05-17,Robyn,Warcop,rwarcop2c@mozilla.org,4059084224,United States,69-9087468,Beef - Bresaola,8,5403,0.175,mastercard,5108756622461439
86,2024-06-28,2024-01-02,Herold,Esel,hesel2d@unicef.org,9123045944,Colombia,52-4537395,"Salmon - Atlantic, Skin On",4,12607,0.603,mastercard,5108752012008781
87,2024-06-11,2023-12-18,Willow,Busby,wbusby2e@rakuten.co.jp,5921374932,Mexico,05-5140393,"Roe - Lump Fish, Red",2,11169,0.026,mastercard,5048372163661305
88,2024-03-24,2024-08-04,Nolana,Weinberg,nweinberg2f@miibeian.gov.cn,2209078970,Colombia,18-4526273,Clams - Bay,7,9498,0.359,mastercard,5048373423372956
89,2024-08-25,2023-12-19,Anett,Rainon,arainon2g@arizona.edu,6099331856,United States,95-3931114,Onions - Green,2,12522,0.23,mastercard,5108758083019680
90,2024-03-19,2024-05-01,Mateo,Warlowe,mwarlowe2h@t.co,7736180706,Mexico,58-8445429,Lobster - Tail 6 Oz,5,7047,0.466,mastercard,5108751077529830
91,2024-04-06,2024-11-04,Conney,Piser,cpiser2i@angelfire.com,7472484527,Dominican Republic,99-4094901,Caviar - Salmon,5,10913,0.012,mastercard,5108754650207071
92,2024-08-28,2024-01-18,Trent,Landy,tlandy2j@businessweek.com,7751926283,United States,78-9151673,"Shrimp - Baby, Warm Water",8,5784,0.716,mastercard,5048376249189397
93,2024-07-21,2024-08-04,Bunny,Pilgram,bpilgram2k@cloudflare.com,2199144965,Colombia,23-0049207,Island Oasis - Pina Colada,1,11135,0.607,mastercard,5048375425016903
94,2024-09-26,2024-05-28,Faith,Boylin,fboylin2l@vk.com,2402849199,Colombia,33-9247082,Creme De Cacao White,2,7301,0.208,mastercard,5048373517541284
95,2024-04-21,2024-08-17,Rob,Jeanet,rjeanet2m@cornell.edu,8044953259,United States,04-4510077,"Lamb - Pieces, Diced",1,5569,0.618,mastercard,5108751383758545
96,2024-11-06,2024-03-22,Aylmar,Main,amain2n@netscape.com,6217797436,Colombia,04-7088264,Nantucket Apple Juice,9,6114,0.0,mastercard,5108759450309894
97,2024-02-24,2024-11-04,Sigismond,Dulwich,sdulwich2o@shutterfly.com,7428269200,Dominican Republic,12-0301057,Chocolate - Chips Compound,6,9557,0.552,mastercard,5108759628651409
98,2024-03-23,2024-10-17,Melanie,Weall,mweall2p@unesco.org,2217621054,Mexico,97-2136523,Chocolate - Sugar Free Semi Choc,6,12512,0.454,mastercard,5108758016797014
99,2024-10-18,2024-06-25,Mariejeanne,Sharratt,msharratt2q@dailymotion.com,6651845370,Colombia,10-0019811,"Salmon - Smoked, Sliced",9,9451,0.558,mastercard,5048379237786828
100,2024-10-12,2024-10-26,Rebekah,Chaplain,rchaplain2r@shutterfly.com,8319603417,Dominican Republic,37-8092889,Worcestershire Sauce,4,10050,0.245,mastercard,5048371699648026
